id,url,created_at,text,lang,author_username,author_name,author_followers,likes,retweets,replies,quotes,views,bookmarks,is_reply,is_retweet,is_quote,source,media_count,media_urls
2021920705676455944,https://x.com/LoraFinance/status/2021920705676455944,Thu Feb 12 12:13:56 +0000 2026,"@Xatarrer @lordjorx @bread_ @leveragesir We have not done research on SIR. But yes, with us, you can start your position with as mini capital needed, &lt;0.1%. You can open a minute ago and end it right after, or whenever you want as long as you have the capital to pay for the renting fee.",en,LoraFinance,Lora Finance,35462,3,0,2,0,115,0,True,False,False,Twitter for iPhone,0,
2021794707207336252,https://x.com/LoraFinance/status/2021794707207336252,Thu Feb 12 03:53:15 +0000 2026,@bread_ sharing our love to @leveragesir,en,LoraFinance,Lora Finance,35462,3,1,1,0,199,0,True,False,False,Twitter for iPhone,0,
2021694391082012799,https://x.com/LoraFinance/status/2021694391082012799,Wed Feb 11 21:14:38 +0000 2026,@bread_ Lora mentioned https://t.co/DTpG2eaBkw,en,LoraFinance,Lora Finance,35462,3,0,1,0,331,0,True,False,False,Twitter for iPhone,2,https://video.twimg.com/tweet_video/HA6AVLYbsAEI-Tn.mp4 https://pbs.twimg.com/tweet_video_thumb/HA6AVLYbsAEI-Tn.jpg
2020897542276370657,https://x.com/LoraFinance/status/2020897542276370657,Mon Feb 09 16:28:15 +0000 2026,@megaeth Mega the ETH,et,LoraFinance,Lora Finance,35462,3,0,0,0,414,0,True,False,False,Twitter for iPhone,0,
2018404684655099998,https://x.com/LoraFinance/status/2018404684655099998,Mon Feb 02 19:22:31 +0000 2026,@Wasiebi Keep interacting. We'll make sure it is counted. Season 1 starts once testnet comes out.,en,LoraFinance,Lora Finance,35462,2,0,0,0,103,0,True,False,False,Twitter for iPhone,0,
2018403223976173897,https://x.com/LoraFinance/status/2018403223976173897,Mon Feb 02 19:16:43 +0000 2026,https://t.co/M3wyrUjzVK,zxx,LoraFinance,Lora Finance,35462,7,0,0,0,801,0,True,False,False,Twitter for iPhone,1,https://pbs.twimg.com/media/HALO6jnaQAAoFQ_.jpg
2018403221816201246,https://x.com/LoraFinance/status/2018403221816201246,Mon Feb 02 19:16:42 +0000 2026,10/ Access to our season 1 -&gt; https://t.co/LnmZyKN9Nf,en,LoraFinance,Lora Finance,35462,13,0,3,0,922,3,True,False,False,Twitter for iPhone,1,https://pbs.twimg.com/card_img/2063250415618252800/K2q0jOj7?format=jpg&name=orig
2018403219819606087,https://x.com/LoraFinance/status/2018403219819606087,Mon Feb 02 19:16:42 +0000 2026,9/ Read the full whitepaper: https://t.co/SbVQTSrcqE  Lora Finance. Renting Upside. Inevitable.,en,LoraFinance,Lora Finance,35462,8,0,1,0,226,0,True,False,False,Twitter for iPhone,0,
2018403217764425857,https://x.com/LoraFinance/status/2018403217764425857,Mon Feb 02 19:16:41 +0000 2026,"8/ Lora Finance position itself a new-generation option market protocol, a competent player in the inevitable arc of On-chain Option.   Option should be everlasting, risk-free, and simple to not just Web3 geeks but also normies, grandmas, and any finance-enthusiastic ones.",en,LoraFinance,Lora Finance,35462,5,0,1,0,242,0,True,False,False,Twitter for iPhone,0,
2018403215746949472,https://x.com/LoraFinance/status/2018403215746949472,Mon Feb 02 19:16:41 +0000 2026,"7/ Our system remains solvency by acting as the middleman connecting leasers (LPs) and renters (Users opening positions) and collect one-time fees.   The renter streaming fees go straight to reward pool for leasers, distributed under the form of premium, and are subject to change on demand.",en,LoraFinance,Lora Finance,35462,5,0,1,0,265,0,True,False,False,Twitter for iPhone,0,
2018403211913433488,https://x.com/LoraFinance/status/2018403211913433488,Mon Feb 02 19:16:40 +0000 2026,6/ Fundamentals for our affirmation:  c. Grandma UXUI: Our beginner-friendly and interactive response system allows user to start their everlasting option exposure journey with just one click.   Pros can go with a more sophisticated set up with all customizable parameters.  https://t.co/LGEuVbUAei,en,LoraFinance,Lora Finance,35462,5,0,1,0,300,0,True,False,False,Twitter for iPhone,0,
2018403209421946892,https://x.com/LoraFinance/status/2018403209421946892,Mon Feb 02 19:16:39 +0000 2026,5/ Fundamentals for our affirmation:  b. The streaming set up: @MegaETH's sub-millisecond finality and ultra-low costs make per-second rent streams feasible.   Users can adjust exposure instantly. Update streams seamlessly. Close positions without friction.  https://t.co/LGEuVbUAei,en,LoraFinance,Lora Finance,35462,6,0,1,0,301,0,True,False,False,Twitter for iPhone,0,
2018403206355898670,https://x.com/LoraFinance/status/2018403206355898670,Mon Feb 02 19:16:39 +0000 2026,"4/ Fundamentals for our affirmation:   a. The concept of renting upside: Instead of borrowing asset as of introduced in margin, users can own a position with minimum starting from <0.1% of their asset (streaming fees). This leads to full-protection for position placer under high volatility scenarios.   Like renting a house, if there's earthquake, simply leave to another.",en,LoraFinance,Lora Finance,35462,6,0,1,0,315,0,True,False,False,Twitter for iPhone,1,https://pbs.twimg.com/media/HALOVzWasAAGHN3.png
2018403204263002128,https://x.com/LoraFinance/status/2018403204263002128,Mon Feb 02 19:16:38 +0000 2026,"3/ In this great movement, we introduce Lora Finance - an everlasting option protocol, with an anti-liquidation mechanism called streamlined renting upside.   Lora let users participate in option positions without risk, time constraint, and, with just one click.",en,LoraFinance,Lora Finance,35462,6,0,1,0,524,0,True,False,False,Twitter for iPhone,0,
2018403202161574356,https://x.com/LoraFinance/status/2018403202161574356,Mon Feb 02 19:16:38 +0000 2026,2/ Liquidation is a systematic failure paving the way for on-chain Option's inevitable arc.   Oct 10 cascade exposed flaws with how risk has always been managed under liquidation mechanism. All these noise just to highlight how we have been lost in a resigned decade.  TradFi learned this decades ago: options markets made existed to provide risk without forced exits. Crypto eventually will adopt this movement.  https://t.co/fRIvKwSBwp,en,LoraFinance,Lora Finance,35462,6,0,1,0,612,0,True,False,False,Twitter for iPhone,0,
2018403198281875691,https://x.com/LoraFinance/status/2018403198281875691,Mon Feb 02 19:16:37 +0000 2026,"1/ Introducing the Lora Finance Whitepaper:   Breaking down how Lora is in the frontline of the great On-chain Option wave, and how its Renting Upside mechanism eliminates liquidation.   Rent upside, no liquidation. https://t.co/VBfEXzeMEl",en,LoraFinance,Lora Finance,35462,92,8,25,1,7238,18,False,False,False,Twitter for iPhone,1,https://pbs.twimg.com/media/HALGFq_awAA1UEx.jpg
2018306583709790519,https://x.com/LoraFinance/status/2018306583709790519,Mon Feb 02 12:52:42 +0000 2026,@loudestvoidd No liquidation.,en,LoraFinance,Lora Finance,35462,3,0,0,0,361,0,True,False,False,Twitter for iPhone,0,
2016526884033708528,https://x.com/LoraFinance/status/2016526884033708528,Wed Jan 28 15:00:49 +0000 2026,@megaeth Ready for Mega Day 1!,en,LoraFinance,Lora Finance,35462,7,0,0,0,602,0,True,False,False,Twitter for iPhone,0,
2014741580134154544,https://x.com/LoraFinance/status/2014741580134154544,Fri Jan 23 16:46:39 +0000 2026,"@Zyak1991 Were you on the waitlist? If you were, don't worry chief. Front seats are yours!",en,LoraFinance,Lora Finance,35462,2,0,1,0,367,0,True,False,False,Twitter for iPhone,0,
2014709175746756828,https://x.com/LoraFinance/status/2014709175746756828,Fri Jan 23 14:37:53 +0000 2026,Lora Finance — Season I⏳  Whitepaper. Testnet. Points.  Rent upside. No liquidation. Inevitable. https://t.co/V04pVnZWeU,en,LoraFinance,Lora Finance,35462,233,23,55,3,13200,44,False,False,False,Twitter for iPhone,2,https://video.twimg.com/amplify_video/2014708024750034945/vid/avc1/1920x1080/j4Qa545JiMfDjwKW.mp4?tag=21 https://pbs.twimg.com/amplify_video_thumb/2014708024750034945/img/azdMRPIc6Z4OLvBI.jpg
2014371087203946833,https://x.com/LoraFinance/status/2014371087203946833,Thu Jan 22 16:14:27 +0000 2026,"Security notice from Lora Finance 🚨  Lora Finance has not launched a testnet, any tokens, or raised any funds. Please do not click links or connect your wallet to any websites claiming otherwise.  Our only official website is https://t.co/YAkyoauxzr.  Stay safe and beware of scams.",en,LoraFinance,Lora Finance,35462,78,8,12,0,6210,5,False,False,False,Twitter for iPhone,1,https://pbs.twimg.com/media/G_R7dVEa4AAhm1w.jpg
2014364851561509236,https://x.com/LoraFinance/status/2014364851561509236,Thu Jan 22 15:49:40 +0000 2026,@PrismFi_ @wcm_inc Solid!,en,LoraFinance,Lora Finance,35462,2,0,1,0,252,0,True,False,False,Twitter for iPhone,0,
2013644230166749607,https://x.com/LoraFinance/status/2013644230166749607,Tue Jan 20 16:06:10 +0000 2026,@useAqua_xyz MegaETH town flooded by Aqua,en,LoraFinance,Lora Finance,35462,3,0,1,0,407,0,True,False,False,Twitter for iPhone,0,
2013620671851700341,https://x.com/LoraFinance/status/2013620671851700341,Tue Jan 20 14:32:34 +0000 2026,@PrismFi_ @Polymarket Huge! Congrats on the collab,en,LoraFinance,Lora Finance,35462,5,0,1,0,882,0,True,False,False,Twitter for iPhone,0,
2012925124270322029,https://x.com/LoraFinance/status/2012925124270322029,Sun Jan 18 16:28:42 +0000 2026,"112,000 waitlist submissions, and is now officially closed.   Next step: Testnet Early Access.   No-liquidation in the building.   Turn on your notification 🛎️ https://t.co/alMMGcm2tt",en,LoraFinance,Lora Finance,35462,318,32,74,2,11672,12,False,False,False,Twitter for iPhone,2,https://video.twimg.com/amplify_video/2012925043764776960/vid/avc1/1920x1080/7e5KXLQRnEdIU_Ap.mp4?tag=21 https://pbs.twimg.com/amplify_video_thumb/2012925043764776960/img/bGHll0tdpWJRK2KK.jpg
2012901151604166978,https://x.com/LoraFinance/status/2012901151604166978,Sun Jan 18 14:53:27 +0000 2026,@PriorityTrade_ Mega Priority sounds good,en,LoraFinance,Lora Finance,35462,4,0,0,0,919,0,True,False,False,Twitter for iPhone,0,
2012421463975092431,https://x.com/LoraFinance/status/2012421463975092431,Sat Jan 17 07:07:20 +0000 2026,@munchPRMR Yes chads!,en,LoraFinance,Lora Finance,35462,1,0,0,0,1331,0,True,False,False,Twitter for iPhone,0,
2012168381940543579,https://x.com/LoraFinance/status/2012168381940543579,Fri Jan 16 14:21:41 +0000 2026,"@badbunnz_ Yes, tic tac tic tac",en,LoraFinance,Lora Finance,35462,9,0,0,0,4189,1,True,False,False,Twitter for iPhone,0,
2012086541175419201,https://x.com/LoraFinance/status/2012086541175419201,Fri Jan 16 08:56:28 +0000 2026,Waitlist closes in 24h.  No-liquidation era is about to start.  Final entry → https://t.co/LnmZyKN9Nf https://t.co/pIqJbJFWIQ,en,LoraFinance,Lora Finance,35462,6780,4652,3936,2058,334053,519,False,False,False,Twitter for iPhone,2,https://video.twimg.com/amplify_video/2012086308790009856/vid/avc1/1920x1080/h77gQFIpV0OWSooX.mp4?tag=21 https://pbs.twimg.com/amplify_video_thumb/2012086308790009856/img/cFA_hBXPcNvNSvB2.jpg
2011470552809025643,https://x.com/LoraFinance/status/2011470552809025643,Wed Jan 14 16:08:45 +0000 2026,@avon_xyz yield for the masses!,en,LoraFinance,Lora Finance,35462,2,0,0,0,279,0,True,False,False,Twitter for iPhone,0,
2011470329777176786,https://x.com/LoraFinance/status/2011470329777176786,Wed Jan 14 16:07:52 +0000 2026,@avon_xyz Masterpiece design!,en,LoraFinance,Lora Finance,35462,2,1,1,0,769,0,True,False,False,Twitter for iPhone,0,
2011390533193838736,https://x.com/LoraFinance/status/2011390533193838736,Wed Jan 14 10:50:47 +0000 2026,@phylex0 @Spectrum__eth @megaeth @bread_ Got you done!,en,LoraFinance,Lora Finance,35462,2,0,0,0,39,0,True,False,False,Twitter for iPhone,0,
2011379235815113131,https://x.com/LoraFinance/status/2011379235815113131,Wed Jan 14 10:05:54 +0000 2026,@Spectrum__eth @megaeth @bread_ Happy to answer everything in DM if public info is not enough for you ser 🙌🏻,en,LoraFinance,Lora Finance,35462,5,0,1,0,304,0,True,False,False,Twitter for iPhone,0,
2011134531701756385,https://x.com/LoraFinance/status/2011134531701756385,Tue Jan 13 17:53:32 +0000 2026,"@0xbrlian @megaeth Thank you for your love, we're looking forward to it as well!",en,LoraFinance,Lora Finance,35462,2,0,0,0,31,0,True,False,False,Twitter for iPhone,0,
2011035463679901734,https://x.com/LoraFinance/status/2011035463679901734,Tue Jan 13 11:19:52 +0000 2026,@Superboard_ Appreciate the mentioning!,en,LoraFinance,Lora Finance,35462,6,0,1,1,417,0,True,False,False,Twitter for iPhone,0,
2010973981650927752,https://x.com/LoraFinance/status/2010973981650927752,Tue Jan 13 07:15:33 +0000 2026,@0xKaps Revealing revealing each by each!,en,LoraFinance,Lora Finance,35462,1,0,0,0,406,0,True,False,False,Twitter for iPhone,0,
2010780733221323171,https://x.com/LoraFinance/status/2010780733221323171,Mon Jan 12 18:27:39 +0000 2026,Lora Finance Whitepaper coming soon.,en,LoraFinance,Lora Finance,35462,42,2,12,2,6298,1,True,False,False,Twitter for iPhone,0,
2010780640380404011,https://x.com/LoraFinance/status/2010780640380404011,Mon Jan 12 18:27:17 +0000 2026,"Prices go up, you cash out  Prices go down, you close the position.   No liquidation, only lock in.   Shipped 90%, and waitlist closing soon!    Enter waitlist → https://t.co/LnmZyKN9Nf https://t.co/UbTfczgoSm",en,LoraFinance,Lora Finance,35462,897,641,457,343,44169,61,False,False,False,Twitter for iPhone,2,https://video.twimg.com/amplify_video/2010780579898560512/vid/avc1/1920x1080/MOvGo-E8fMqyVEnu.mp4?tag=21 https://pbs.twimg.com/amplify_video_thumb/2010780579898560512/img/TZea59vzlOZwNLcR.jpg
2010153105476989123,https://x.com/LoraFinance/status/2010153105476989123,Sun Jan 11 00:53:41 +0000 2026,@uhr3al the premium is paid similar to funding rate. so it starts out low but it adds up overtime and at a certain point it will be more expensive to hold the position than just closing it.,en,LoraFinance,Lora Finance,35462,4,0,3,0,1916,0,True,False,False,Twitter for iPhone,0,
2010035038080143582,https://x.com/LoraFinance/status/2010035038080143582,Sat Jan 10 17:04:32 +0000 2026,If you’ve ever been liquidated… you’ll want this.  Enter waitlist → https://t.co/LnmZyKN9Nf https://t.co/B0aSYsLC5o,en,LoraFinance,Lora Finance,35462,1552,903,739,549,107206,266,False,False,False,Twitter for iPhone,2,https://video.twimg.com/amplify_video/2010032486978564096/vid/avc1/1280x720/zusB5g4ZPRd08CRu.mp4?tag=21 https://pbs.twimg.com/amplify_video_thumb/2010032486978564096/img/hzfrbnqy05B6CjPt.jpg
2009688143369556089,https://x.com/LoraFinance/status/2009688143369556089,Fri Jan 09 18:06:06 +0000 2026,Revealing...,en,LoraFinance,Lora Finance,35462,16,1,0,0,2553,0,True,False,False,Twitter for iPhone,0,
2009686091289505951,https://x.com/LoraFinance/status/2009686091289505951,Fri Jan 09 17:57:56 +0000 2026,Rent up/ Rent down. Open position.  Take profit anytime.  No liquidation. Ever. https://t.co/FGQCwNokya,en,LoraFinance,Lora Finance,35462,52,3,8,0,5244,0,False,False,False,Twitter for iPhone,2,https://video.twimg.com/amplify_video/2009685679543091200/vid/avc1/1920x1080/TVxnZkPzQzRIfbiu.mp4?tag=21 https://pbs.twimg.com/amplify_video_thumb/2009685679543091200/img/zglt4ufxNwz35B6j.jpg
2009531293944651890,https://x.com/LoraFinance/status/2009531293944651890,Fri Jan 09 07:42:50 +0000 2026,@Eli5defi @SenjaLabs https://t.co/yJuKgWzTbB,qme,LoraFinance,Lora Finance,35462,6,0,1,0,228,0,True,False,False,Twitter for iPhone,2,https://video.twimg.com/tweet_video/G-NKDcJbYAEBi_F.mp4 https://pbs.twimg.com/tweet_video_thumb/G-NKDcJbYAEBi_F.jpg
2009376356644106729,https://x.com/LoraFinance/status/2009376356644106729,Thu Jan 08 21:27:10 +0000 2026,@bread_ @avon_xyz @brix_money @blackhaven @SupernovaLabs_ 🤝,qme,LoraFinance,Lora Finance,35462,5,0,0,0,218,0,True,False,False,Twitter for iPhone,0,
2009353905596190978,https://x.com/LoraFinance/status/2009353905596190978,Thu Jan 08 19:57:57 +0000 2026,https://t.co/362HxjdTrW,zxx,LoraFinance,Lora Finance,35462,68,4,13,2,5034,8,False,False,False,Twitter for iPhone,0,
2009257061524164656,https://x.com/LoraFinance/status/2009257061524164656,Thu Jan 08 13:33:08 +0000 2026,@uzunkuyruq @ILITY_xyz @gaveldotworld @twinlaunch @YariFinance @NocomFinance @Megadromefi @ChainboxApp @SygnTerminal Thanks for mentioning!,en,LoraFinance,Lora Finance,35462,2,0,0,0,221,0,True,False,False,Twitter for iPhone,0,
2009256974009942078,https://x.com/LoraFinance/status/2009256974009942078,Thu Jan 08 13:32:47 +0000 2026,@kobixyzHQ @megaeth Thanks for mentioning!,en,LoraFinance,Lora Finance,35462,2,0,1,0,199,0,True,False,False,Twitter for iPhone,0,
2009218273997672889,https://x.com/LoraFinance/status/2009218273997672889,Thu Jan 08 10:59:00 +0000 2026,@0xvietnguyen @ILITY_xyz @gaveldotworld @twinlaunch @YariFinance @NocomFinance @Megadromefi @ChainboxApp @SygnTerminal @wormsdotwtf @yoso_fun Oh!,und,LoraFinance,Lora Finance,35462,4,0,0,0,260,0,True,False,False,Twitter for iPhone,0,
2008939544453013727,https://x.com/LoraFinance/status/2008939544453013727,Wed Jan 07 16:31:26 +0000 2026,@PrismFi_ @lifiprotocol 0% additional fees is insane  Bullish!,en,LoraFinance,Lora Finance,35462,2,0,0,0,258,0,True,False,False,Twitter for iPhone,0,
2008735801178546436,https://x.com/LoraFinance/status/2008735801178546436,Wed Jan 07 03:01:50 +0000 2026,@badbunnz_ lora goes loca loca,es,LoraFinance,Lora Finance,35462,3,0,0,0,68,0,True,False,False,Twitter for iPhone,0,
2008572155488047310,https://x.com/LoraFinance/status/2008572155488047310,Tue Jan 06 16:11:33 +0000 2026,@mattlefun Up!,und,LoraFinance,Lora Finance,35462,5,2,0,0,2749,0,True,False,False,Twitter for iPhone,0,
2008566896636162068,https://x.com/LoraFinance/status/2008566896636162068,Tue Jan 06 15:50:40 +0000 2026,Renting upside is real.    No liquidation.  No force-close.  Shipping.    Enter waitlist → https://t.co/LnmZyKN9Nf https://t.co/1Ue0PR3afk,en,LoraFinance,Lora Finance,35462,4894,3814,2942,2086,147316,183,False,False,False,Twitter for iPhone,2,https://video.twimg.com/amplify_video/2008566503206252548/vid/avc1/2560x1440/zu_k09F_EeNizFYe.mp4?tag=21 https://pbs.twimg.com/amplify_video_thumb/2008566503206252548/img/rYVPmZMoxnOkmV2C.jpg
2004104767170400539,https://x.com/LoraFinance/status/2004104767170400539,Thu Dec 25 08:19:45 +0000 2025,"@EmGauResearch It's been a long year, let it go. We can't keep up with the trenches anymore. It's christmas. Go home.",en,LoraFinance,Lora Finance,35462,2,0,0,0,147,0,True,False,False,Twitter for iPhone,0,
2003861511207256276,https://x.com/LoraFinance/status/2003861511207256276,Wed Dec 24 16:13:08 +0000 2025,"The current market set up let you think that you don't have a choice rather than gambling. Maybe the easiest way is to hold your stable, participate in safety defi where you understand it.   This space is embracing memecoins, perps as cultish. Those are the greatest set up a casino can have - let the people think they are cracking the game.   To make money, you first need to keep it. Take risk only when you have an edge on, or stay out.",en,LoraFinance,Lora Finance,35462,22,2,1,0,2908,1,False,False,True,Twitter for iPhone,0,
2003860447171109342,https://x.com/LoraFinance/status/2003860447171109342,Wed Dec 24 16:08:55 +0000 2025,"Your approach is exactly what this space need.   Gamble or not to gameble.   There is always a choice for you to not play the game you don't have an edge on. But your dopamine chase and ego forces you to take the risk, and you fear that you will miss out the fool game, where you know you are a fool but might be someone more fool.   Crypto is already risky, and you are here means you are well-positioned. Just don't do anything stupid to get liquidated before you make it.",en,LoraFinance,Lora Finance,35462,5,0,0,0,449,0,True,False,False,Twitter for iPhone,0,
2003472323936956683,https://x.com/LoraFinance/status/2003472323936956683,Tue Dec 23 14:26:39 +0000 2025,"The risk is wrapped in fancy words like perps, memecoins, lowcap, even altcoins, when in reality people are just gambling, or play a game that the market have a tons of edge against them.   The thing is joining crypto is already well-positioned. Your ego, emotion, greed, etc. is what drag you away from profit. Change the mindset is the first step because crypto is an investment, not a casino. Have conviction is second. And control your self to not get yourself liquidated before you reach the top.",en,LoraFinance,Lora Finance,35462,6,0,0,0,178,0,True,False,False,Twitter for iPhone,1,https://pbs.twimg.com/media/G83CZyPXMAEconS.png
2002816515931086866,https://x.com/LoraFinance/status/2002816515931086866,Sun Dec 21 19:00:42 +0000 2025,@Superfluid_HQ Can Lora joins?,en,LoraFinance,Lora Finance,35462,3,0,0,0,182,0,True,False,False,Twitter for iPhone,0,
2002720163091915257,https://x.com/LoraFinance/status/2002720163091915257,Sun Dec 21 12:37:50 +0000 2025,"@Mubayy Risk management, portfolio strategically set up, and emotion control are things we crypto not do, most of us, for years. Embracing perps and gambling as cultish of crypto has been wrong, and I really don't get why after getting ""black swiped"" multiple time, CT is still the same.",en,LoraFinance,Lora Finance,35462,6,0,1,1,466,0,True,False,False,Twitter for iPhone,0,
2002061973404455369,https://x.com/LoraFinance/status/2002061973404455369,Fri Dec 19 17:02:25 +0000 2025,"Reminder: Our Waitlist is open for registration.   We have received over 6,000 sign ups.   Join waitlist here: https://t.co/LnmZyKMBXH https://t.co/517It6OnGU",en,LoraFinance,Lora Finance,35462,76,27,16,4,2705,2,False,False,False,Twitter for iPhone,1,https://pbs.twimg.com/media/G8i7VKuX0AAoOvU.jpg
2001701254570143814,https://x.com/LoraFinance/status/2001701254570143814,Thu Dec 18 17:09:03 +0000 2025,"@useAqua_xyz What if no liquidation, ever?",en,LoraFinance,Lora Finance,35462,3,0,0,0,84,0,True,False,False,Twitter for iPhone,0,
2001680310963220632,https://x.com/LoraFinance/status/2001680310963220632,Thu Dec 18 15:45:50 +0000 2025,@Mega_Ecosystem gMega Frontier,en,LoraFinance,Lora Finance,35462,3,0,0,0,88,0,True,False,False,Twitter for iPhone,0,
2001650888604352725,https://x.com/LoraFinance/status/2001650888604352725,Thu Dec 18 13:48:55 +0000 2025,"@frombepo @SectorOneDEX Hmm, followed by @bread_ is solid but don't you think we are paving the way for option market in crypto?",en,LoraFinance,Lora Finance,35462,4,1,1,0,133,0,True,False,False,Twitter for iPhone,0,
2001352390075891950,https://x.com/LoraFinance/status/2001352390075891950,Wed Dec 17 18:02:47 +0000 2025,"All fair points - and they’re mostly symptoms, not root causes.  Spot => perps => options is the natural order, but crypto stalled because perps became a cultural default, not because they were structurally superior for all time horizons.  As those incentives compress, the demand for liquidation-free, cost-certain upside becomes obvious.  The remaining work is abstracting complexity without removing power - that’s the real unlock.",en,LoraFinance,Lora Finance,35462,21,1,1,0,2221,1,False,False,True,Twitter for iPhone,0,
2001348658026156388,https://x.com/LoraFinance/status/2001348658026156388,Wed Dec 17 17:47:57 +0000 2025,"This is exactly right.  Perps are unmatched for short-term expression. But as time horizons extend, uncertainty compounds: funding, liquidation paths, and forced exits become the real risk — not being wrong on direction.  Options are the natural next frontier for crypto because they introduce certainty: fixed cost, defined downside, no liquidation. Yes, no liquidation. That’s how longer-term beliefs should be expressed.  The missing piece has never been demand — it’s accessibility. Options don’t need to replace perps. They need to exist alongside them, surfaced through interfaces that feel simple, intuitive, and familiar to retail.  Crypto is finally ready for liquidation-free convexity.",en,LoraFinance,Lora Finance,35462,24,1,1,0,1845,3,False,False,True,Twitter for iPhone,0,
2001338666464284968,https://x.com/LoraFinance/status/2001338666464284968,Wed Dec 17 17:08:15 +0000 2025,@0xKaps @megaeth that’s the best explanation i’ve seen 👀,en,LoraFinance,Lora Finance,35462,3,0,1,0,115,0,True,False,False,Twitter for iPhone,0,
2000983793524777466,https://x.com/LoraFinance/status/2000983793524777466,Tue Dec 16 17:38:07 +0000 2025,"Lora Finance Waitlist is open.    Join us and be part of a new revolution, a new game of no liquidation.   https://t.co/LnmZyKN9Nf https://t.co/a0vbE0OhQh",en,LoraFinance,Lora Finance,35462,342,284,225,512,16290,6,False,False,False,Twitter for iPhone,1,https://pbs.twimg.com/media/G8TsGkHX0AIuXpZ.jpg
2000604570825732536,https://x.com/LoraFinance/status/2000604570825732536,Mon Dec 15 16:31:13 +0000 2025,"Lora, no more liquidation. https://t.co/uwFeQD3qDZ",en,LoraFinance,Lora Finance,35462,7,0,0,0,689,0,True,False,False,Twitter for iPhone,1,https://pbs.twimg.com/media/G8OS8MxXMAgAVzG.jpg
2000604566849519683,https://x.com/LoraFinance/status/2000604566849519683,Mon Dec 15 16:31:12 +0000 2025,"Built natively on @megaeth, where real-time execution makes streaming convexity possible.  Crypto doesn’t need more leverage.  It needs safer ways to stay long.  Register the waitlist, join the revolution now → https://t.co/pkAnxT4Tmr",en,LoraFinance,Lora Finance,35462,7,0,1,0,822,1,True,False,False,Twitter for iPhone,1,https://pbs.twimg.com/card_img/2063250415618252800/K2q0jOj7?format=jpg&name=orig
2000604564320366755,https://x.com/LoraFinance/status/2000604564320366755,Mon Dec 15 16:31:12 +0000 2025,"To make this accessible, Lora uses a prediction-market-like UX. (to be revealed)   &gt; No greeks. &gt; No expiries. &gt; No trading jargon. Just simple choices about direction and conviction — built for retail from day one.",en,LoraFinance,Lora Finance,35462,2,0,1,0,136,0,True,False,False,Twitter for iPhone,0,
2000604561854115864,https://x.com/LoraFinance/status/2000604561854115864,Mon Dec 15 16:31:11 +0000 2025,"Lora Finance is built around a new idea: renting upside. &gt; No borrowing. &gt; No margin. &gt; No liquidation. Just continuous, capital-efficient exposure to the assets you believe in.",en,LoraFinance,Lora Finance,35462,4,0,1,0,178,0,True,False,False,Twitter for iPhone,0,
2000604558838411517,https://x.com/LoraFinance/status/2000604558838411517,Mon Dec 15 16:31:10 +0000 2025,"For years, we are forced into a false choice:  • perps for capital efficiency (and liquidation risk)  • spot for safety (and stagnant upside) Oct 10 made the cost of that choice impossible to ignore.    https://t.co/WW9MWRPhmp",en,LoraFinance,Lora Finance,35462,5,0,1,0,288,0,True,False,True,Twitter for iPhone,0,
2000604556049199575,https://x.com/LoraFinance/status/2000604556049199575,Mon Dec 15 16:31:10 +0000 2025,"The game is proved broken on the great Oct 10 liquidation.  Hyperliquid is not safe, Binance is not safe.  Spot is not safe, Leverage was never.   Lora Finance is introducing a new game - renting upside. A place for no liquidation.",en,LoraFinance,Lora Finance,35462,63,10,19,0,2759,3,False,False,False,Twitter for iPhone,2,https://video.twimg.com/amplify_video/2000602496239034368/vid/avc1/2560x1440/yx1noYOgzl3W9rUc.mp4?tag=21 https://pbs.twimg.com/amplify_video_thumb/2000602496239034368/img/SMeUev1_4tcHY45p.jpg
2000248504439214484,https://x.com/LoraFinance/status/2000248504439214484,Sun Dec 14 16:56:20 +0000 2025,@thedailydegenhq @SupernovaDEX @QuaiNetwork @CrownBRLV crazy work!,en,LoraFinance,Lora Finance,35462,4,0,0,0,123,0,True,False,False,Twitter for iPhone,0,
1999154274329309677,https://x.com/LoraFinance/status/1999154274329309677,Thu Dec 11 16:28:16 +0000 2025,"@tardhus There will be a post in simpler terms, probably an intro post!",en,LoraFinance,Lora Finance,35462,4,0,1,0,268,0,True,False,False,Twitter for iPhone,0,
1999152246387540384,https://x.com/LoraFinance/status/1999152246387540384,Thu Dec 11 16:20:12 +0000 2025,https://t.co/6fvQS0oiK8,zxx,LoraFinance,Lora Finance,35462,95,5,20,7,20345,19,False,False,False,Twitter for iPhone,0,
1998786224723574869,https://x.com/LoraFinance/status/1998786224723574869,Wed Dec 10 16:05:46 +0000 2025,"Lora Finance is honored to deploy on @megaeth, heading to MegaETH Frontier Program.   With MegaETH real-time speed, Lora Finance is able to deploy real-time streamed call options, paving the way for fully-decentralized and liquidation-free option market.   Real-time, no liquidation, with MegaETH.   Coming soon.",en,LoraFinance,Lora Finance,35462,46,3,10,1,1889,2,False,False,False,Twitter for iPhone,1,https://pbs.twimg.com/media/G70dQKoW8AElbW-.jpg
